"LEEFTIJDCAT4P","GESLACHT","roker","zware_drinker","obesitas","bewegen_3cat","moeite_rondkomen_2cat","UITSPRAAKBUURT3_CAT","LFT0109","langdurig_ziek_numeriek","ethniciteit_numeriek","gehuwd_numeriek","gescheiden_numeriek","verweduwd_numeriek","nooit_gehuwd_numeriek","beperkt_degelijks_leven_numeriek","ernstig_beperkt_dagelijks_leven_numeriek","niet_beperkt_dagelijks_leven_numeriek","opleiding_hoog_numeriek","opleiding_laag_numeriek","opleiding_middel_numeriek","inkomen_kwint1_numeriek","inkomen_kwint2_numeriek","inkomen_kwint3_numeriek","inkomen_kwint4_numeriek","inkomen_kwint5_numeriek","niet_stedelijk_buurt_numeriek","stedelijk_buurt_numeriek","Freq","perc","MHI5_voorspeld","MHI5_voorspeld_absoluut"
"65-74","Man","Rookt niet","Ja","Nee","10+ uur","Ja (enige of grote moeite)","Nee",67,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1.22696375549066e-05,-0.181024968158968,74.8637613565529
"65-74","Man","Rookt niet","Ja","Nee","4.5 - 10 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Neutraal",69.2,0.2,0.2,0.8,0.2,0,0,0.2,0.8,0,0.2,0.8,0,0.2,0.2,0.4,0.2,0,0.4,0.6,5,6.13481877745331e-05,-0.108403961184819,76.0255520826236
"65-74","Man","Rookt niet","Ja","Nee","4.5 - 10 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Ja",68.9709302325581,0.604651162790698,0.0174418604651163,0.744186046511628,0.122093023255814,0.0755813953488372,0.0581395348837209,0.645348837209302,0.348837209302326,0.00581395348837209,0.313953488372093,0.366279069767442,0.319767441860465,0.0581395348837209,0.191860465116279,0.273255813953488,0.244186046511628,0.232558139534884,0.767441860465116,0.232558139534884,172,0.00211037765944394,0.328954860772726,83.0224176520638
"65-74","Man","Rookt niet","Ja","Nee","4.5 - 10 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Nee",68.7142857142857,0.428571428571429,0,0.857142857142857,0.142857142857143,0,0,0.285714285714286,0.714285714285714,0,0.285714285714286,0.571428571428571,0.142857142857143,0,0.285714285714286,0.428571428571429,0.285714285714286,0,0.857142857142857,0.142857142857143,7,8.58874628843464e-05,-0.0529769607076221,76.9122731267321
"65-74","Man","Rookt niet","Ja","Nee","4.5 - 10 uur","Ja (enige of grote moeite)","Neutraal",70,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1.22696375549066e-05,-1.20128637372718,58.5416214063456
"65-74","Man","Rookt niet","Ja","Nee","4.5 - 10 uur","Ja (enige of grote moeite)","Ja",68.875,0.5,0.125,0.625,0.125,0.125,0.125,0.625,0.375,0,0.125,0.25,0.625,0.125,0.375,0.25,0.125,0.125,0.5,0.5,8,9.8157100439253e-05,-0.149245456922818,75.3721699145114
"65-74","Man","Rookt niet","Ja","Nee","4.5 - 10 uur","Ja (enige of grote moeite)","Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65-74","Man","Rookt niet","Ja","Ja","0 - 4.5 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Neutraal",68.5714285714286,0.428571428571429,0.142857142857143,0.714285714285714,0,0,0.285714285714286,0.428571428571429,0.285714285714286,0.285714285714286,0,0.714285714285714,0.285714285714286,0,0.428571428571429,0.142857142857143,0.285714285714286,0.142857142857143,0.428571428571429,0.571428571428571,7,8.58874628843464e-05,-0.10740109553872,76.0415959252482
"65-74","Man","Rookt niet","Ja","Ja","0 - 4.5 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Ja",68.9272727272727,0.581818181818182,0,0.672727272727273,0.145454545454545,0.0909090909090909,0.0909090909090909,0.418181818181818,0.563636363636364,0.0181818181818182,0.2,0.527272727272727,0.272727272727273,0.0727272727272727,0.2,0.2,0.272727272727273,0.254545454545455,0.727272727272727,0.272727272727273,55,0.000674830065519865,0.263668639325636,81.9779688103612
"65-74","Man","Rookt niet","Ja","Ja","0 - 4.5 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Nee",69.4,0.8,0,0.6,0,0.2,0.2,0.4,0.6,0,0,0.4,0.6,0.2,0.4,0,0.4,0,0,1,5,6.13481877745331e-05,-0.0172462868920233,77.483892375829
"65-74","Man","Rookt niet","Ja","Ja","0 - 4.5 uur","Ja (enige of grote moeite)","Neutraal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65-74","Man","Rookt niet","Ja","Ja","0 - 4.5 uur","Ja (enige of grote moeite)","Ja",69.5,0.166666666666667,0,1,0,0,0,0.166666666666667,0.833333333333333,0,0,0.666666666666667,0.333333333333333,0.166666666666667,0.5,0.333333333333333,0,0,0.5,0.5,6,7.36178253294398e-05,-0.296992086704391,73.0085196232184
"65-74","Man","Rookt niet","Ja","Ja","0 - 4.5 uur","Ja (enige of grote moeite)","Nee",69,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1.22696375549066e-05,-0.753055058045137,65.7124251089058
"65-74","Man","Rookt niet","Ja","Ja","10+ uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Neutraal",69.6666666666667,0.666666666666667,0,0.333333333333333,0,0.333333333333333,0.333333333333333,1,0,0,0,0,1,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,3,3.68089126647199e-05,0.392289572917468,84.0356462518037
"65-74","Man","Rookt niet","Ja","Ja","10+ uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Ja",69.4333333333333,0.577777777777778,0.0555555555555556,0.722222222222222,0.122222222222222,0.111111111111111,0.0444444444444444,0.5,0.477777777777778,0.0222222222222222,0.177777777777778,0.5,0.322222222222222,0.0666666666666667,0.188888888888889,0.344444444444444,0.266666666666667,0.133333333333333,0.744444444444444,0.255555555555556,90,0.0011042673799416,0.335160503792117,83.1216955168254
"65-74","Man","Rookt niet","Ja","Ja","10+ uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Nee",65,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1.22696375549066e-05,-0.0285030185513645,77.3038072049865
"65-74","Man","Rookt niet","Ja","Ja","10+ uur","Ja (enige of grote moeite)","Neutraal",69.5,1,0,0.5,0.5,0,0,1,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,1,2,2.45392751098133e-05,0.00643157818758136,77.8626908145842
"65-74","Man","Rookt niet","Ja","Ja","10+ uur","Ja (enige of grote moeite)","Ja",67.3,0.3,0.1,0.6,0.3,0,0.1,0.3,0.5,0.2,0.3,0.4,0.3,0.4,0.3,0.1,0.2,0,0.7,0.3,10,0.000122696375549066,-0.359680439564545,72.0056314780361
"65-74","Man","Rookt niet","Ja","Ja","10+ uur","Ja (enige of grote moeite)","Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65-74","Man","Rookt niet","Ja","Ja","4.5 - 10 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Neutraal",67,0,0,1,0,0,0,0,1,0,0,0.5,0.5,0,0.5,0.5,0,0,0.5,0.5,2,2.45392751098133e-05,-0.0247652467015677,77.3636040716536
"65-74","Man","Rookt niet","Ja","Ja","4.5 - 10 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Ja",68.6792452830189,0.509433962264151,0.0377358490566038,0.773584905660377,0.132075471698113,0.0754716981132075,0.0188679245283019,0.528301886792453,0.452830188679245,0.0188679245283019,0.207547169811321,0.509433962264151,0.283018867924528,0.0943396226415094,0.169811320754717,0.264150943396226,0.207547169811321,0.264150943396226,0.735849056603774,0.264150943396226,53,0.000650290790410051,0.353985020141319,83.4228500921821
"65-74","Man","Rookt niet","Ja","Ja","4.5 - 10 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Nee",69.5,0.5,0,0.5,0.5,0,0,1,0,0,0.5,0,0.5,0,0,0,1,0,0.5,0.5,2,2.45392751098133e-05,0.391798942048328,84.0277971401287
"65-74","Man","Rookt niet","Ja","Ja","4.5 - 10 uur","Ja (enige of grote moeite)","Neutraal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65-74","Man","Rookt niet","Ja","Ja","4.5 - 10 uur","Ja (enige of grote moeite)","Ja",66.6,0.2,0,0.8,0.2,0,0,0,0.8,0.2,0.2,0.6,0.2,0.2,0.2,0.2,0.4,0,0.4,0.6,5,6.13481877745331e-05,-0.453870584483292,70.498777725749
"65-74","Man","Rookt niet","Ja","Ja","4.5 - 10 uur","Ja (enige of grote moeite)","Nee",65,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1.22696375549066e-05,-0.440399415663858,70.7142894579028
"65-74","Man","Roker","Nee (drinkt minder vaak of niet)","Nee","0 - 4.5 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Neutraal",69.695652173913,0.304347826086957,0,0.521739130434783,0.130434782608696,0.130434782608696,0.217391304347826,0.521739130434783,0.260869565217391,0.217391304347826,0.260869565217391,0.478260869565217,0.260869565217391,0.0869565217391304,0.391304347826087,0.260869565217391,0.173913043478261,0.0869565217391304,0.304347826086957,0.695652173913043,23,0.000282201663762852,-0.164753523877115,75.124071890021
"65-74","Man","Roker","Nee (drinkt minder vaak of niet)","Nee","0 - 4.5 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Ja",69.1286307053942,0.506224066390041,0.0539419087136929,0.651452282157676,0.174273858921162,0.0829875518672199,0.0912863070539419,0.460580912863071,0.473029045643154,0.0663900414937759,0.269709543568465,0.427385892116183,0.302904564315353,0.0622406639004149,0.219917012448133,0.273858921161826,0.240663900414938,0.203319502074689,0.688796680497925,0.311203319502075,241,0.0029569826507325,0.0874901410465055,79.1594655430266
"65-74","Man","Roker","Nee (drinkt minder vaak of niet)","Nee","0 - 4.5 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Nee",69.4545454545455,0.363636363636364,0.0909090909090909,0.727272727272727,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.454545454545455,0.545454545454545,0,0.272727272727273,0.272727272727273,0.454545454545455,0.0909090909090909,0.181818181818182,0.363636363636364,0.181818181818182,0.181818181818182,0.636363636363636,0.363636363636364,11,0.000134966013103973,-0.1063808491236,76.0579178253813
"65-74","Man","Roker","Nee (drinkt minder vaak of niet)","Nee","0 - 4.5 uur","Ja (enige of grote moeite)","Neutraal",68,0.2,0,0.6,0.2,0.2,0,0,1,0,0.2,0.4,0.4,0,0.4,0.4,0,0.2,0.8,0.2,5,6.13481877745331e-05,-0.639597740016497,67.5275150585323
"65-74","Man","Roker","Nee (drinkt minder vaak of niet)","Nee","0 - 4.5 uur","Ja (enige of grote moeite)","Ja",68.7575757575758,0.318181818181818,0.106060606060606,0.560606060606061,0.303030303030303,0.0909090909090909,0.0454545454545455,0.212121212121212,0.606060606060606,0.181818181818182,0.136363636363636,0.621212121212121,0.242424242424242,0.348484848484849,0.424242424242424,0.121212121212121,0.0454545454545455,0.0606060606060606,0.636363636363636,0.363636363636364,66,0.000809796078623837,-0.577897729913154,68.5145916982442
"65-74","Man","Roker","Nee (drinkt minder vaak of niet)","Nee","0 - 4.5 uur","Ja (enige of grote moeite)","Nee",68.1666666666667,0.166666666666667,0,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.333333333333333,0.166666666666667,0.5,0.333333333333333,0.5,0.5,0,0,0,0.666666666666667,0.333333333333333,6,7.36178253294398e-05,-0.969360550774395,62.2519702636505
"65-74","Man","Roker","Nee (drinkt minder vaak of niet)","Nee","10+ uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Neutraal",68.875,0.625,0.125,0.583333333333333,0.125,0.166666666666667,0.125,0.458333333333333,0.5,0.0416666666666667,0.5,0.291666666666667,0.208333333333333,0.0416666666666667,0.25,0.208333333333333,0.291666666666667,0.208333333333333,0.458333333333333,0.541666666666667,24,0.000294471301317759,-0.00667658866988428,77.6529863871006
"65-74","Man","Roker","Nee (drinkt minder vaak of niet)","Nee","10+ uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Ja",69.25,0.605072463768116,0.0471014492753623,0.684782608695652,0.159420289855072,0.0978260869565217,0.0579710144927536,0.608695652173913,0.384057971014493,0.0072463768115942,0.300724637681159,0.398550724637681,0.300724637681159,0.0615942028985507,0.192028985507246,0.282608695652174,0.289855072463768,0.173913043478261,0.735507246376812,0.264492753623188,276,0.00338641996515423,0.247123779821535,81.7132841807078
"65-74","Man","Roker","Nee (drinkt minder vaak of niet)","Nee","10+ uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Nee",69.4285714285714,0.357142857142857,0,0.571428571428571,0.285714285714286,0.142857142857143,0,0.5,0.428571428571429,0.0714285714285714,0.0714285714285714,0.5,0.428571428571429,0.0714285714285714,0.214285714285714,0.5,0.142857142857143,0.0714285714285714,0.5,0.5,14,0.000171774925768693,-0.107945392525983,76.0328882631215
"65-74","Man","Roker","Nee (drinkt minder vaak of niet)","Nee","10+ uur","Ja (enige of grote moeite)","Neutraal",71.5,0.5,0,0,0,0.5,0.5,1,0,0,0,0.5,0.5,0.5,0,0,0.5,0,0.5,0.5,2,2.45392751098133e-05,-0.26564642775518,73.5099874131477
"65-74","Man","Roker","Nee (drinkt minder vaak of niet)","Nee","10+ uur","Ja (enige of grote moeite)","Ja",68.8775510204082,0.428571428571429,0.0612244897959184,0.469387755102041,0.285714285714286,0.0816326530612245,0.163265306122449,0.326530612244898,0.551020408163265,0.122448979591837,0.163265306122449,0.591836734693878,0.244897959183673,0.122448979591837,0.469387755102041,0.244897959183673,0.0612244897959184,0.102040816326531,0.489795918367347,0.510204081632653,49,0.000601212240190425,-0.411874668799249,71.1706283018769
"65-74","Man","Roker","Nee (drinkt minder vaak of niet)","Nee","10+ uur","Ja (enige of grote moeite)","Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65-74","Man","Roker","Nee (drinkt minder vaak of niet)","Nee","4.5 - 10 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Neutraal",69.2142857142857,0.285714285714286,0,0.285714285714286,0.428571428571429,0.0714285714285714,0.214285714285714,0.357142857142857,0.571428571428571,0.0714285714285714,0.214285714285714,0.357142857142857,0.428571428571429,0.142857142857143,0.285714285714286,0.357142857142857,0.0714285714285714,0.142857142857143,0.357142857142857,0.642857142857143,14,0.000171774925768693,-0.118528217493969,75.8635842501957
"65-74","Man","Roker","Nee (drinkt minder vaak of niet)","Nee","4.5 - 10 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Ja",68.9381443298969,0.525773195876289,0.0721649484536082,0.690721649484536,0.15979381443299,0.0515463917525773,0.0979381443298969,0.530927835051546,0.422680412371134,0.0463917525773196,0.365979381443299,0.38659793814433,0.247422680412371,0.0670103092783505,0.195876288659794,0.319587628865979,0.237113402061856,0.180412371134021,0.716494845360825,0.283505154639175,194,0.00238030968565189,0.178098352108707,80.6090155245547
"65-74","Man","Roker","Nee (drinkt minder vaak of niet)","Nee","4.5 - 10 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Nee",68.5,0.666666666666667,0,0.5,0.333333333333333,0,0.166666666666667,0.5,0.333333333333333,0.166666666666667,0.833333333333333,0,0.166666666666667,0,0.333333333333333,0,0.166666666666667,0.5,0.166666666666667,0.833333333333333,6,7.36178253294398e-05,-0.0937488491780154,76.2600045355495
"65-74","Man","Roker","Nee (drinkt minder vaak of niet)","Nee","4.5 - 10 uur","Ja (enige of grote moeite)","Neutraal",68.5,0,0,0.75,0.25,0,0,0,0.5,0.5,0.25,0.25,0.5,0.25,0.5,0,0.25,0,0.75,0.25,4,4.90785502196265e-05,-0.912161457334031,63.167041247482
"65-74","Man","Roker","Nee (drinkt minder vaak of niet)","Nee","4.5 - 10 uur","Ja (enige of grote moeite)","Ja",68.3214285714286,0.357142857142857,0.107142857142857,0.714285714285714,0.214285714285714,0.0357142857142857,0.0357142857142857,0.25,0.571428571428571,0.178571428571429,0.142857142857143,0.642857142857143,0.214285714285714,0.428571428571429,0.321428571428571,0.178571428571429,0.0714285714285714,0,0.714285714285714,0.285714285714286,28,0.000343549851537386,-0.500870912911094,69.7468665644354
"65-74","Man","Roker","Nee (drinkt minder vaak of niet)","Nee","4.5 - 10 uur","Ja (enige of grote moeite)","Nee",73,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1.22696375549066e-05,-0.556600812091785,68.855299747467
"65-74","Man","Roker","Nee (drinkt minder vaak of niet)","Ja","0 - 4.5 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Neutraal",69.1666666666667,0.333333333333333,0,0.833333333333333,0.166666666666667,0,0,0.166666666666667,0.666666666666667,0.166666666666667,0,0,1,0,0.666666666666667,0.166666666666667,0.166666666666667,0,0.666666666666667,0.333333333333333,6,7.36178253294398e-05,-0.0995481411754384,76.1672274736343
"65-74","Man","Roker","Nee (drinkt minder vaak of niet)","Ja","0 - 4.5 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Ja",69.6,0.475,0.075,0.625,0.125,0.15,0.1,0.375,0.6,0.025,0.175,0.625,0.2,0.15,0.2,0.2,0.3,0.15,0.625,0.375,40,0.000490785502196265,0.141986946491679,80.0313053288509
"65-74","Man","Roker","Nee (drinkt minder vaak of niet)","Ja","0 - 4.5 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Nee",67.75,0.5,0,0.75,0.25,0,0,0.5,0.25,0.25,0.25,0.75,0,0.25,0,0,0.5,0.25,0.75,0.25,4,4.90785502196265e-05,-0.130831952023617,75.6667491295031
"65-74","Man","Roker","Nee (drinkt minder vaak of niet)","Ja","0 - 4.5 uur","Ja (enige of grote moeite)","Neutraal",67,0,0,0.5,0.5,0,0,0,1,0,0,1,0,0.5,0.5,0,0,0,0.5,0.5,2,2.45392751098133e-05,-0.681426741247592,66.8583347794928
"65-74","Man","Roker","Nee (drinkt minder vaak of niet)","Ja","0 - 4.5 uur","Ja (enige of grote moeite)","Ja",67.8823529411765,0.352941176470588,0.0588235294117647,0.588235294117647,0.294117647058824,0.0588235294117647,0.0588235294117647,0.235294117647059,0.529411764705882,0.235294117647059,0.235294117647059,0.588235294117647,0.176470588235294,0.352941176470588,0.176470588235294,0.352941176470588,0.117647058823529,0,0.823529411764706,0.176470588235294,17,0.000208583838433413,-0.470431016861312,70.2338439612895
"65-74","Man","Roker","Nee (drinkt minder vaak of niet)","Ja","0 - 4.5 uur","Ja (enige of grote moeite)","Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65-74","Man","Roker","Nee (drinkt minder vaak of niet)","Ja","10+ uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Neutraal",69.5,0.5,0,1,0,0,0,0.5,0.5,0,0.5,0.5,0,0,0.5,0,0,0.5,0.5,0.5,2,2.45392751098133e-05,0.217804444247946,81.2442335081376
"65-74","Man","Roker","Nee (drinkt minder vaak of niet)","Ja","10+ uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Ja",69.6551724137931,0.379310344827586,0.103448275862069,0.793103448275862,0.0689655172413793,0.0689655172413793,0.0689655172413793,0.413793103448276,0.586206896551724,0,0.275862068965517,0.344827586206897,0.379310344827586,0.0344827586206897,0.206896551724138,0.448275862068966,0.137931034482759,0.172413793103448,0.758620689655172,0.241379310344828,29,0.000355819489092292,0.264379642759725,81.9893434418948
"65-74","Man","Roker","Nee (drinkt minder vaak of niet)","Ja","10+ uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65-74","Man","Roker","Nee (drinkt minder vaak of niet)","Ja","10+ uur","Ja (enige of grote moeite)","Neutraal",68,0,0,0.5,0.5,0,0,0,1,0,0,0.5,0.5,0.5,0.5,0,0,0,0.5,0.5,2,2.45392751098133e-05,-0.593630937614001,68.2628918725354
"65-74","Man","Roker","Nee (drinkt minder vaak of niet)","Ja","10+ uur","Ja (enige of grote moeite)","Ja",70.25,0.25,0.25,0.25,0.5,0.25,0,0,1,0,0,0.75,0.25,0.25,0.5,0.25,0,0,0.75,0.25,4,4.90785502196265e-05,-0.492111008696911,69.887007494744
"65-74","Man","Roker","Nee (drinkt minder vaak of niet)","Ja","10+ uur","Ja (enige of grote moeite)","Nee",69,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,2,2.45392751098133e-05,0.0470464841657089,78.5124480001658
"65-74","Man","Roker","Nee (drinkt minder vaak of niet)","Ja","4.5 - 10 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Neutraal",69.8,0.6,0,0.8,0.2,0,0,0.4,0.6,0,0.2,0.4,0.4,0,0.2,0.6,0,0.2,0.4,0.6,5,6.13481877745331e-05,0.143089325493006,80.0489411859358
"65-74","Man","Roker","Nee (drinkt minder vaak of niet)","Ja","4.5 - 10 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Ja",68.2083333333333,0.458333333333333,0,0.625,0.208333333333333,0.166666666666667,0,0.375,0.541666666666667,0.0833333333333333,0.5,0.333333333333333,0.166666666666667,0.0416666666666667,0.0833333333333333,0.208333333333333,0.291666666666667,0.375,0.666666666666667,0.333333333333333,24,0.000294471301317759,0.215530152627468,81.2078493952872
"65-74","Man","Roker","Nee (drinkt minder vaak of niet)","Ja","4.5 - 10 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Nee",74,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1.22696375549066e-05,-0.317868245365048,72.6745428782172
"65-74","Man","Roker","Nee (drinkt minder vaak of niet)","Ja","4.5 - 10 uur","Ja (enige of grote moeite)","Neutraal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65-74","Man","Roker","Nee (drinkt minder vaak of niet)","Ja","4.5 - 10 uur","Ja (enige of grote moeite)","Ja",69.6666666666667,0.444444444444444,0.111111111111111,0.666666666666667,0.111111111111111,0.222222222222222,0,0.222222222222222,0.666666666666667,0.111111111111111,0.111111111111111,0.888888888888889,0,0.333333333333333,0.222222222222222,0.222222222222222,0.222222222222222,0,0.555555555555556,0.444444444444444,9,0.00011042673799416,-0.367267877623408,71.8842476589634
"65-74","Man","Roker","Nee (drinkt minder vaak of niet)","Ja","4.5 - 10 uur","Ja (enige of grote moeite)","Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65-74","Man","Roker","Ja","Nee","0 - 4.5 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Neutraal",68,0.666666666666667,0.333333333333333,0,0.666666666666667,0,0.333333333333333,0.333333333333333,0.666666666666667,0,0.333333333333333,0.666666666666667,0,0.333333333333333,0.666666666666667,0,0,0,0.333333333333333,0.666666666666667,3,3.68089126647199e-05,-0.307132566806624,72.8462922425808
"65-74","Man","Roker","Ja","Nee","0 - 4.5 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Ja",68.1315789473684,0.5,0.0263157894736842,0.5,0.210526315789474,0.157894736842105,0.131578947368421,0.447368421052632,0.5,0.0526315789473684,0.289473684210526,0.368421052631579,0.342105263157895,0.105263157894737,0.236842105263158,0.236842105263158,0.210526315789474,0.210526315789474,0.605263157894737,0.394736842105263,38,0.000466246227086452,0.0286606758564148,78.2183118751647
"65-74","Man","Roker","Ja","Nee","0 - 4.5 uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Nee",66.6,0.4,0,0.6,0,0,0.4,0.6,0.4,0,0.6,0.2,0.2,0,0.2,0,0.2,0.6,0.4,0.6,5,6.13481877745331e-05,-0.0607949347439314,76.7872011935478
"65-74","Man","Roker","Ja","Nee","0 - 4.5 uur","Ja (enige of grote moeite)","Neutraal",69.5,0.5,0,0,0.5,0.5,0,0.5,0.5,0,0,0.5,0.5,0.5,0,0,0,0.5,0,1,2,2.45392751098133e-05,-0.650101426975831,67.3594770953125
"65-74","Man","Roker","Ja","Nee","0 - 4.5 uur","Ja (enige of grote moeite)","Ja",67.1,0.4,0.3,0.5,0.3,0.1,0.1,0,0.8,0.2,0.1,0.7,0.2,0.3,0.4,0.1,0.1,0.1,0.5,0.5,10,0.000122696375549066,-0.878199659983399,63.7103620143877
"65-74","Man","Roker","Ja","Nee","0 - 4.5 uur","Ja (enige of grote moeite)","Nee",69.3333333333333,0.666666666666667,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.666666666666667,0,0,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0.666666666666667,0.333333333333333,3,3.68089126647199e-05,-0.722340032057026,66.2038040339696
"65-74","Man","Roker","Ja","Nee","10+ uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Neutraal",71,1,0,0.5,0,0.5,0,0.5,0.5,0,1,0,0,0,0,0.5,0.5,0,0.5,0.5,2,2.45392751098133e-05,0.0677918454008911,78.8443322482126
"65-74","Man","Roker","Ja","Nee","10+ uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Ja",68.5555555555556,0.722222222222222,0,0.694444444444444,0.138888888888889,0.111111111111111,0.0555555555555556,0.694444444444444,0.305555555555556,0,0.25,0.472222222222222,0.277777777777778,0.0277777777777778,0.222222222222222,0.277777777777778,0.305555555555556,0.166666666666667,0.722222222222222,0.277777777777778,36,0.000441706951976639,0.257881195427033,81.8853812943075
"65-74","Man","Roker","Ja","Nee","10+ uur","Nee (geen enkele moeite of geen moeite, maar wel opletten op uitgaven)","Nee",69,0.5,0,0.5,0,0,0.5,0.5,0,0.5,0,1,0,0,0,0,1,0,0,1,2,2.45392751098133e-05,-0.432516627233656,70.8403982916325
"65-74","Man","Roker","Ja","Nee","10+ uur","Ja (enige of grote moeite)","Neutraal",69,0.666666666666667,0,0.333333333333333,0.666666666666667,0,0,0.333333333333333,0.666666666666667,0,0,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0,1,3,3.68089126647199e-05,-0.525083311178857,69.3595166647923
"65-74","Man","Roker","Ja","Nee","10+ uur","Ja (enige of grote moeite)","Ja",68.4285714285714,0.714285714285714,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.142857142857143,0.857142857142857,0.142857142857143,0,0.142857142857143,0.857142857142857,0,0.571428571428571,0.285714285714286,0.142857142857143,0,0,0.285714285714286,0.714285714285714,7,8.58874628843464e-05,-0.337098286455084,72.3669007188581
